id,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime60_89dayspastduenotworse,numberofdependents,y
94323,10,0,1,0,2,0
92390,16,0,2,0,2,0
23476,7,1,0,2,1,1
76797,22,0,1,0,3,0
78752,1,0,0,0,2,0
36334,1,1,0,0,0,1
23158,13,0,1,0,0,0
51498,5,0,1,0,2,0
26863,10,0,0,0,0,1
65636,9,0,2,0,3,0
13509,3,0,1,0,4,0
60456,5,0,1,0,1,0
63104,3,0,0,0,0,0
55834,5,1,0,0,0,1
60888,11,0,1,0,1,0
40005,6,0,0,0,0,0
68361,10,0,1,1,0,0
37156,10,0,0,1,2,1
38204,8,2,0,1,0,1
36294,4,0,2,0,1,0
50760,3,0,0,1,0,0
39436,9,1,2,0,2,1
7663,15,1,2,0,1,1
88157,27,0,0,0,1,1
14185,1,0,1,0,0,1
14072,8,0,0,0,0,1
29884,8,0,0,0,1,0
81360,4,0,0,0,0,0
6484,4,1,1,0,0,0
29992,9,0,0,0,1,1
85763,11,0,0,0,0,0
70438,0,1,0,0,1,1
82796,6,1,0,0,2,1
75543,5,0,0,0,2,1
4004,3,0,0,0,0,1
14127,12,0,0,0,0,0
82831,5,0,1,0,2,0
321,20,0,2,0,2,1
46962,18,1,5,0,0,1
16497,10,0,0,0,1,1
93037,15,0,3,0,0,1
30417,10,0,2,0,0,1
35317,22,0,1,0,1,1
29643,9,0,2,0,0,1
25259,14,0,1,0,3,0
18354,1,0,0,0,0,1
7500,1,0,0,0,0,1
27726,5,0,0,1,4,1
70384,3,0,0,1,1,0
11354,3,0,1,0,2,0
30149,10,0,1,0,0,1
24108,9,0,1,0,1,0
89382,1,1,0,0,0,1
19747,9,0,1,0,0,0
6096,5,0,3,0,0,0
93922,9,0,0,0,1,1
21198,11,2,1,1,2,1
60761,6,0,1,0,0,0
56066,8,0,0,0,0,1
12727,8,0,0,0,0,0
37058,8,0,1,0,5,1
64241,10,0,0,1,1,0
50754,2,0,0,0,1,0
52752,4,0,0,0,0,0
78854,13,0,2,0,3,0
1819,13,0,1,0,1,0
73799,6,0,1,0,2,0
47671,6,0,0,0,2,1
32219,8,5,0,3,1,1
2234,10,0,0,0,2,1
85385,5,0,1,0,1,0
95332,7,0,1,0,0,0
6213,3,1,0,0,0,1
51683,1,0,0,0,0,1
6135,3,2,0,0,0,1
82873,1,0,0,0,2,1
72654,13,0,0,0,0,0
58072,25,0,1,0,2,0
58752,9,0,0,0,0,1
90359,11,0,0,0,0,0
15494,10,9,0,1,1,1
53508,4,0,0,1,2,0
43271,3,0,0,0,0,0
17637,3,0,1,1,0,1
58601,8,0,2,0,3,0
84644,15,0,1,0,4,1
5321,16,0,5,1,1,0
35343,4,0,0,0,0,0
95223,11,0,3,0,1,1
85155,5,0,1,0,3,0
61831,17,0,2,0,2,1
22230,4,0,0,0,0,0
79387,16,0,0,0,1,0
92586,10,0,1,0,0,0
19734,9,0,2,0,0,0
84202,2,1,0,1,4,1
57715,10,0,2,0,2,0
82295,9,0,1,0,1,0
94792,4,0,0,0,0,1
21901,16,1,2,0,4,0
21649,12,0,1,0,0,0
11461,18,1,1,0,0,1
85254,0,2,0,0,0,1
15882,3,0,0,0,2,0
61853,7,0,2,0,2,1
85486,5,0,2,0,1,1
24099,11,3,1,2,0,1
8490,9,0,0,0,1,1
45791,2,2,1,1,0,1
77851,6,0,0,0,0,1
13610,4,0,0,0,3,1
14878,6,0,1,0,0,0
44655,9,0,0,0,1,0
77250,12,0,1,0,0,0
53704,3,3,0,2,1,1
14321,8,0,0,0,0,1
79830,7,0,0,0,0,0
50493,8,1,1,0,0,0
99256,2,0,0,0,0,0
44858,10,0,0,0,0,1
30255,2,0,0,0,0,0
56271,1,0,0,0,0,0
10996,11,0,0,1,0,1
69614,9,0,1,0,0,0
68810,5,0,1,0,1,0
34246,4,0,2,2,3,1
33310,12,0,2,0,0,0
98949,12,0,5,0,0,1
26419,5,0,0,0,4,1
53369,10,0,2,0,0,1
33586,9,1,2,0,0,0
50083,16,0,0,0,0,1
94396,3,0,0,0,0,0
41233,8,0,1,0,1,1
92709,11,0,0,1,0,1
20911,14,0,1,0,4,0
47259,6,0,0,0,1,0
40287,3,0,0,0,0,0
2681,6,1,0,0,0,1
88332,24,0,2,0,0,0
75775,15,0,2,0,1,1
43027,5,0,1,0,0,0
89912,12,0,1,0,0,1
80873,14,0,2,0,2,0
52970,6,0,2,0,0,0
62414,4,0,0,0,0,0
61973,0,96,0,96,2,1
48785,11,1,0,2,0,1
80298,7,0,1,0,2,1
21037,2,0,0,0,0,1
29535,4,0,0,0,0,0
24354,19,0,1,0,1,0
68317,7,0,1,0,2,0
91007,7,0,0,0,0,0
76824,2,1,0,0,0,1
87567,5,0,0,0,1,1
6610,12,0,1,0,1,1
22439,6,0,2,0,0,1
85587,10,0,1,0,1,0
16223,7,0,1,0,0,1
17997,7,0,1,0,0,0
87373,13,0,1,0,0,1
84565,6,0,0,0,0,1
16218,9,0,1,0,1,0
55945,2,1,0,1,3,1
44849,9,0,2,0,1,0
7733,6,0,1,1,1,1
58048,12,0,1,0,0,1
1787,7,0,0,0,0,1
50624,9,0,2,0,0,1
74744,7,0,1,0,0,0
68043,8,1,3,3,1,1
63973,10,0,0,0,0,1
48996,4,0,3,1,2,0
26857,15,0,2,0,0,0
30269,7,0,2,0,0,0
7386,5,0,1,0,5,0
53889,13,0,0,0,0,0
36041,9,0,0,0,0,1
78176,7,0,2,0,2,0
78705,10,0,1,0,4,1
91484,9,0,2,0,0,1
78092,2,0,1,1,1,0
15236,15,0,3,0,1,0
78630,11,0,1,0,0,0
11443,13,0,1,0,1,0
78831,5,0,0,0,2,1
5630,14,0,3,0,1,0
19185,2,0,1,0,2,0
98689,3,1,1,1,3,1
44522,8,0,2,0,2,1
84905,7,0,2,0,2,0
99063,5,0,1,1,1,1
80542,8,0,2,0,4,0
43345,11,0,1,0,2,1
92952,7,0,2,0,2,1
49653,9,0,0,0,1,1
57614,0,98,0,98,3,1
53901,2,0,0,1,0,1
12585,7,0,1,0,0,1
19427,5,3,0,0,0,1
43677,5,0,1,0,2,0
28375,5,0,1,0,1,0
64570,0,1,0,1,0,1
15387,5,0,1,0,3,0
77071,9,0,5,0,0,1
25763,5,0,1,0,1,0
46887,11,0,3,0,0,1
23610,3,1,0,0,0,1
51109,3,0,0,0,0,1
38250,16,0,2,0,1,1
29509,12,0,4,0,0,0
93137,13,0,2,0,1,1
65152,10,0,1,0,2,0
20796,10,0,1,0,4,0
26654,2,4,0,0,2,1
66849,3,0,0,0,0,1
18222,3,2,0,0,0,1
74766,2,0,0,0,0,0
64615,4,4,0,1,0,1
93247,2,0,0,0,0,0
59798,7,0,0,0,0,0
46805,8,0,4,0,0,0
80549,15,0,0,0,0,0
2956,8,0,1,0,0,0
88156,4,1,0,1,0,1
53523,4,0,1,0,8,0
33614,16,0,1,0,1,1
6927,8,0,0,0,0,1
49178,11,0,3,0,0,1
46063,5,0,1,0,0,0
90944,4,0,1,0,2,1
2409,5,0,1,0,4,0
45432,1,0,0,0,3,1
69085,14,0,1,0,3,0
64592,6,0,1,0,0,0
47918,5,4,1,0,4,1
95953,2,0,0,0,0,1
10221,4,0,0,0,0,1
67875,4,0,0,0,1,0
61825,9,0,2,0,0,0
40367,2,0,0,0,0,0
54509,4,0,0,0,2,0
58739,0,98,0,98,1,1
29848,4,0,0,1,2,1
72551,12,0,1,0,2,1
70228,6,0,0,1,0,1
28531,11,0,2,0,0,0
23207,6,0,1,0,2,1
30504,10,0,2,0,1,1
81605,8,0,1,0,0,0
89967,15,0,2,0,0,1
58558,2,0,1,0,2,0
3930,14,0,0,0,0,0
75161,6,0,1,0,2,0
37685,16,0,2,0,2,0
57042,5,0,0,0,0,0
98587,4,0,0,0,0,0
3619,10,1,3,0,1,1
68378,9,0,0,0,3,0
22080,4,0,1,0,0,0
25756,29,0,2,0,0,0
11472,13,0,0,0,0,0
12456,5,0,1,0,3,0
73760,1,3,0,1,0,1
18759,9,0,1,0,2,1
86171,0,1,0,1,0,1
55756,9,0,1,0,2,0
88589,11,0,1,0,2,0
63591,10,0,0,0,1,1
49754,1,3,0,0,3,1
90002,0,98,0,98,1,1
6614,8,0,1,0,2,0
51073,0,98,0,98,1,1
37388,1,0,0,0,1,1
57901,2,3,0,0,0,1
6474,6,0,1,0,1,1
28337,4,3,2,1,0,1
81594,9,0,0,0,1,0
12530,12,0,2,0,2,0
49521,16,1,1,0,0,1
96822,12,0,0,0,3,1
38435,17,0,3,0,0,1
75571,3,4,1,3,2,1
51973,17,1,3,0,2,1
61962,6,0,0,0,0,0
81665,14,0,5,0,0,1
28720,8,2,2,0,1,1
65840,12,0,0,2,3,1
20192,7,1,0,1,1,1
20298,2,1,0,0,0,1
34405,6,0,2,0,3,1
45572,9,0,1,0,2,0
78104,9,2,0,3,1,1
19232,7,0,0,1,0,1
41998,6,2,1,1,2,1
84538,11,0,0,0,0,0
13770,3,0,0,0,3,1
39517,5,1,0,1,0,1
52414,8,0,0,1,1,1
39468,11,0,1,1,0,0
28067,8,0,0,0,0,1
697,15,0,1,0,1,1
84947,9,1,0,0,2,1
80731,9,0,2,0,2,1
88548,8,0,0,0,0,0
79561,9,0,1,0,4,0
78036,11,2,1,0,2,1
58943,8,0,1,0,0,0
81371,5,0,0,0,0,1
89797,6,0,0,0,0,0
46487,12,0,1,0,1,1
40164,1,0,0,0,0,0
75827,11,0,0,0,0,0
40789,5,0,1,0,2,0
49214,11,4,1,0,0,1
33767,1,0,0,0,1,1
66698,9,0,2,0,1,1
51730,6,0,0,0,0,0
32953,9,0,1,0,0,0
99805,7,0,2,0,2,1
77599,8,0,1,0,3,0
71077,9,0,2,0,1,0
49672,12,0,0,0,1,1
64962,8,0,1,2,0,1
53418,6,0,3,0,5,0
27078,10,0,0,0,0,0
95251,4,0,0,0,1,0
43302,12,0,1,0,1,1
97911,13,0,0,0,0,1
82535,7,0,1,0,0,0
50556,9,0,1,0,5,0
53991,2,0,0,0,0,0
25117,4,0,2,0,0,1
48614,7,1,1,1,1,1
91952,10,0,2,0,1,0
1681,9,0,0,0,1,0
94344,2,0,0,0,0,1
7043,13,0,0,0,1,1
42589,3,0,0,0,4,1
12317,9,0,1,0,3,1
57758,5,0,0,0,1,0
33589,4,0,1,0,1,0
2966,18,0,0,0,2,1
58180,4,0,1,0,0,0
77559,13,0,2,0,0,0
48389,9,0,1,0,0,1
76680,3,1,0,1,0,1
29247,5,0,0,0,0,0
45842,0,1,0,0,0,1
88185,9,1,0,1,3,1
85762,9,0,3,0,0,0
50033,9,0,0,0,2,1
61000,6,0,2,0,0,0
85772,8,0,1,0,0,1
10770,0,0,0,0,0,1
89491,2,0,0,0,0,0
26891,12,0,0,0,2,1
30207,6,0,1,0,3,1
48201,8,0,1,0,2,0
84602,6,2,3,1,1,1
17355,15,0,3,0,3,1
212,11,0,2,0,3,0
98840,8,0,0,1,2,1
24850,5,0,1,0,0,0
74378,4,0,0,0,0,1
38611,3,0,0,0,4,1
23795,5,0,1,0,0,0
7933,17,0,1,0,0,1
33421,9,0,4,0,1,0
87642,2,0,0,0,1,1
6597,3,0,0,0,0,0
74267,12,0,0,0,0,0
80339,10,2,1,0,3,1
24176,10,0,2,0,0,0
36208,6,0,0,0,4,1
40194,9,0,1,0,1,0
52330,22,0,2,0,0,1
4693,5,1,0,1,2,1
68733,13,0,1,0,2,1
63725,1,0,0,0,0,1
84186,12,0,1,0,0,1
37809,3,0,1,0,1,1
43373,15,1,2,1,0,1
26449,16,0,4,0,0,0
41621,6,0,0,0,1,1
77152,28,0,0,0,0,1
94543,7,0,0,0,1,0
53148,16,2,2,0,1,1
44731,8,0,0,0,0,0
46072,11,0,1,0,3,0
47011,11,0,1,0,6,0
56732,8,0,3,0,0,0
45448,10,0,1,0,0,0
61456,3,1,0,2,2,1
83383,3,2,2,1,1,1
66446,7,0,1,0,2,0
93396,13,0,1,0,1,0
38684,4,0,0,0,3,0
7039,2,0,0,0,0,0
98258,12,0,2,0,0,0
90747,5,2,0,3,3,1
13694,8,0,2,0,1,1
19381,19,0,2,0,2,0
64915,5,0,2,0,0,1
72216,6,0,0,0,0,0
10322,10,0,1,0,0,0
5818,2,0,0,0,1,1
92116,10,0,3,0,2,1
27126,0,98,0,98,2,1
59204,3,0,0,0,3,1
55199,3,0,0,0,0,0
67123,9,1,1,0,0,1
18617,7,1,0,2,0,1
82445,11,1,0,0,0,1
18923,2,1,0,1,0,1
57287,6,0,2,0,0,0
51603,8,0,0,0,3,0
88268,13,0,0,0,2,1
22302,11,1,0,0,0,1
34416,6,0,1,0,4,1
11770,9,1,1,1,1,1
77317,3,1,0,0,2,1
92415,7,0,0,0,0,0
21255,11,0,0,0,0,0
77077,8,3,1,4,0,1
82262,5,0,0,0,0,1
36083,2,0,0,0,0,1
81691,6,0,0,0,0,0
95322,6,0,1,0,3,0
93549,11,0,1,0,1,1
50882,3,1,0,3,1,1
43411,6,0,1,0,2,0
6958,9,0,1,0,0,0
78899,13,0,1,0,0,1
99981,11,0,0,0,0,0
50861,10,0,3,0,2,0
35058,9,0,2,0,1,0
60449,7,1,1,0,0,1
48751,1,1,0,0,3,1
35549,10,0,1,0,1,1
98344,17,0,0,0,1,0
89684,10,4,0,0,2,0
7462,3,0,0,0,0,1
91526,4,0,0,0,3,1
46086,7,0,1,0,1,0
64313,7,0,1,0,0,0
1326,7,0,2,1,1,1
86453,8,0,2,0,0,1
4130,5,3,0,0,0,0
38016,10,0,0,0,0,0
80494,17,0,2,0,1,0
13631,4,0,0,0,0,1
63264,16,0,2,0,0,1
64342,7,0,2,0,0,1
3676,6,0,1,0,0,0
957,2,0,1,1,2,1
49616,9,0,2,0,2,1
1824,9,0,0,1,0,1
45431,3,0,0,0,3,1
18943,0,98,0,98,0,1
17269,4,0,0,0,0,1
12141,14,0,4,0,1,1
79639,16,0,0,0,1,0
22011,13,0,1,0,0,0
86257,9,0,0,0,3,0
80039,5,1,0,0,0,1
52175,9,1,0,0,1,1
69700,5,0,1,0,0,0
73529,5,0,1,0,0,0
86986,12,0,2,0,2,0
73323,15,0,1,0,0,0
56588,17,0,0,0,0,1
36693,5,0,1,0,2,0
70005,3,0,0,0,2,1
23272,9,0,0,0,0,1
55789,3,0,0,0,2,1
12414,8,0,1,0,3,0
30274,13,0,1,0,3,0
88997,6,0,0,0,0,0
8497,11,1,2,4,0,1
34320,4,0,1,0,1,0
65355,11,0,1,0,4,0
92726,1,0,0,0,0,1
95489,16,0,2,0,0,0
33564,1,2,0,0,0,0
88440,8,0,1,0,0,0
47030,6,0,0,0,0,1
55860,10,0,3,0,1,0
52064,7,0,0,0,2,1
2362,12,0,3,0,2,0
83654,9,0,1,0,1,0
34339,7,0,0,2,3,1
49831,3,0,0,0,1,1
18,7,0,1,0,2,1
9168,6,0,1,0,2,0
80428,14,0,3,0,0,1
56375,5,0,2,0,2,1
53910,11,0,1,0,0,0
89597,6,0,1,0,1,0
35498,11,0,1,1,3,1
40232,10,0,1,0,1,1
35208,5,0,2,0,3,1
25745,12,0,1,0,0,0
90434,6,1,1,0,1,1
50668,16,0,0,0,0,0
14427,5,0,0,0,1,1
80061,13,0,2,1,1,1
35145,8,0,1,1,0,0
74806,8,0,1,0,1,0
36782,18,0,3,0,2,1
26919,15,0,2,0,0,1
77561,0,98,0,98,2,1
69355,7,0,1,0,0,0
26187,21,0,2,0,1,1
39955,5,2,0,0,0,1
26421,2,2,1,0,3,1
54766,2,0,0,1,0,0
25352,13,0,1,0,1,0
75508,7,0,0,0,0,0
24838,9,0,0,0,2,0
58810,5,9,0,0,1,1
70690,14,0,2,0,0,1
4657,7,0,1,0,0,0
84418,8,0,1,0,0,0
28164,15,0,2,0,0,0
44372,12,0,1,0,0,1
26921,8,0,1,0,0,1
53821,23,0,2,0,1,1
98572,9,0,2,0,0,1
506,10,0,0,0,1,0
56648,3,1,0,0,0,1
74705,4,0,0,1,2,0
56428,3,0,0,0,1,1
82848,16,0,1,0,2,0
77613,17,0,0,0,3,0
90603,13,0,2,0,0,0
62772,2,0,0,1,1,1
57093,4,0,0,0,0,0
31786,15,2,0,6,1,1
23628,22,0,2,0,0,1
93091,19,0,4,0,1,0
51395,9,0,1,0,2,1
91735,13,0,2,0,1,1
83056,6,3,0,0,0,1
13053,4,0,0,0,0,0
84732,5,0,0,0,1,1
54513,11,0,0,0,0,0
64065,6,0,0,0,1,1
81885,4,2,1,0,0,1
67471,8,0,1,0,1,1
62199,3,0,0,0,0,0
62521,19,0,3,0,4,0
70742,16,0,2,0,2,0
94532,11,0,0,0,0,0
39062,19,0,2,0,2,0
88463,4,0,0,0,4,1
43381,6,0,1,0,0,0
33055,6,0,0,0,1,0
94074,3,6,0,0,3,1
44115,2,2,0,0,3,1
77720,6,0,0,0,2,0
83500,6,0,1,0,0,0
39520,9,0,0,0,0,0
9296,15,0,2,0,0,0
60788,6,0,1,0,0,1
28354,3,1,0,0,3,1
84894,5,0,0,0,1,0
25138,5,0,0,0,3,0
9107,19,0,1,0,0,1
72922,14,0,4,0,0,1
98090,21,0,2,0,0,0
69073,9,0,1,0,1,1
1579,6,0,0,0,0,1
85708,4,0,0,0,2,0
24916,2,0,0,0,0,1
80393,0,98,0,98,0,1
90296,13,0,1,0,2,0
68125,8,0,0,0,0,1
11488,11,0,2,0,1,0
53484,4,0,0,0,3,0
96640,5,0,1,0,4,1
62742,7,0,1,0,0,1
99575,3,4,1,0,1,1
87772,10,0,2,0,0,0
55622,18,0,2,0,1,1
91552,10,0,1,0,0,1
27112,4,0,3,0,0,0
5474,6,0,0,0,0,0
74726,5,0,2,0,2,0
32689,16,0,2,0,0,0
38208,12,0,1,0,0,0
3588,0,0,0,0,0,0
61959,4,0,1,0,0,1
10775,7,0,1,1,5,0
11048,4,1,1,2,1,1
58504,3,0,0,0,1,1
67126,7,0,0,0,0,0
42839,1,2,0,0,0,1
25684,9,0,0,0,0,1
17306,5,0,0,0,0,1
91511,15,0,6,0,1,1
279,12,0,1,0,0,0
22236,12,0,2,0,1,0
87846,9,0,2,0,0,1
30880,6,0,2,0,3,1
28456,11,0,0,0,0,0
50560,12,0,2,0,1,1
32475,4,0,0,0,1,1
17753,2,0,0,1,0,1
68846,6,0,1,0,1,0
34863,11,0,2,0,3,0
93237,30,0,2,0,0,1
57152,8,1,0,0,1,0
35986,3,0,0,2,0,1
2575,1,0,0,0,0,0
90565,7,1,0,0,2,1
45330,4,0,0,0,0,1
44351,12,0,2,0,0,1
85423,2,1,0,0,0,1
18065,9,0,1,0,0,1
95504,6,0,0,0,2,0
90413,8,0,0,0,0,1
65750,27,0,3,0,5,1
29930,14,0,2,0,1,1
30759,2,1,0,0,1,1
54584,3,0,0,0,1,0
37142,11,0,1,0,1,1
24810,14,1,0,0,0,1
91404,5,1,1,0,0,1
20432,11,0,2,0,2,1
71735,6,0,0,0,0,0
45738,16,0,1,0,0,1
78604,8,0,0,0,2,0
63611,5,0,0,0,3,0
82895,6,0,0,0,0,1
99395,2,1,1,1,0,1
75175,6,0,1,0,0,0
217,16,0,1,0,1,0
13411,14,0,2,0,0,0
41348,8,2,0,1,0,1
74544,17,0,3,0,0,0
2591,4,0,0,0,0,0
64048,7,0,0,0,0,0
61659,9,0,2,0,0,1
56208,5,0,4,0,4,1
22874,2,0,0,0,4,1
80793,11,0,2,0,0,0
63930,14,0,0,0,2,1
94923,5,0,0,0,0,0
3398,18,0,0,0,0,1
36737,18,0,2,0,0,0
73344,10,0,0,0,0,0
86967,3,0,0,0,1,0
36526,10,0,2,0,1,0
52862,10,0,2,0,2,1
992,3,0,1,0,0,0
39121,11,0,1,0,2,0
25830,12,0,0,0,2,1
31118,5,0,0,0,0,0
78589,7,0,0,0,1,1
95485,8,0,0,0,0,1
94818,5,0,0,0,2,1
68221,14,0,1,1,0,1
18960,4,0,0,0,0,0
93061,12,0,0,1,3,1
94839,12,0,1,0,1,1
39756,14,0,2,0,1,0
31206,12,0,1,0,0,0
93765,21,0,4,0,0,1
78148,8,2,1,0,2,1
70644,17,0,1,0,0,1
97394,6,0,2,0,1,0
28654,5,0,1,0,1,0
62253,9,0,1,0,1,1
32293,0,98,0,98,0,1
81458,4,0,1,0,0,0
60486,8,0,3,1,1,1
97512,7,0,2,0,0,1
35008,4,0,0,0,0,1
12817,0,1,0,0,0,1
31310,5,1,0,0,0,1
32933,10,0,1,0,0,0
99164,5,0,1,0,3,1
87060,19,0,1,2,2,1
8145,11,0,3,0,1,1
12888,6,0,0,0,0,0
45043,10,2,0,1,0,1
57212,12,0,2,0,1,0
42536,11,0,2,1,1,1
71710,12,0,0,0,1,0
52919,17,0,1,0,2,1
19879,21,0,2,0,5,0
1068,4,1,2,1,1,1
23907,9,0,1,0,2,0
53777,2,0,0,0,0,1
5744,8,0,1,0,0,1
71481,13,0,2,0,1,0
30059,10,0,0,0,0,1
7633,10,4,0,1,1,1
85032,5,0,2,0,2,1
2306,6,0,0,0,0,0
11342,7,1,0,1,3,1
61258,8,0,0,1,0,1
64390,13,0,1,0,0,0
15572,11,0,1,0,0,0
18743,19,0,3,0,0,1
91452,7,0,1,0,1,0
91318,5,0,0,0,0,0
24482,6,1,0,0,1,1
12193,9,0,0,0,0,1
47754,4,0,0,1,1,1
74644,7,0,1,1,2,0
47551,3,0,1,0,0,1
43297,5,3,1,0,2,1
68710,10,0,1,0,0,0
87619,3,2,0,1,0,1
18637,12,0,1,2,0,1
67679,4,0,1,0,2,0
99199,1,0,0,1,0,1
87714,16,0,1,0,0,1
17632,15,0,1,0,1,0
3150,11,0,1,0,0,0
2758,9,0,3,0,0,1
64105,5,2,2,1,0,1
29067,11,0,0,0,2,1
94136,7,0,0,0,0,1
92695,9,0,0,0,0,0
35030,5,1,0,0,1,1
48973,8,0,2,0,1,0
7000,12,0,0,0,2,0
2533,10,0,1,0,1,0
74542,5,0,1,0,1,1
34515,9,0,2,0,0,1
86526,13,0,3,0,0,1
33892,7,1,0,0,3,1
94801,6,1,0,0,0,1
39505,15,0,1,0,3,0
92317,11,0,1,0,0,0
5684,13,0,0,0,0,0
57599,11,0,2,0,1,1
29644,9,0,1,1,1,1
15237,11,0,2,0,1,0
63926,5,0,0,0,0,1
70751,5,0,0,0,0,1
73045,7,0,1,0,1,0
96082,13,0,3,0,0,1
65070,6,0,1,0,3,0
71785,17,0,1,0,2,1
7085,6,0,0,0,0,0
35583,9,0,2,0,0,1
73348,12,0,2,0,3,0
31177,16,0,1,0,0,0
77210,5,0,1,0,0,0
62887,10,0,0,0,3,0
78998,4,0,0,0,1,0
62353,11,0,1,0,0,0
59559,3,0,0,0,0,1
56387,11,0,2,0,0,1
26105,9,0,2,0,0,0
16469,0,0,0,0,1,1
65664,4,3,0,0,4,0
62192,11,0,1,0,0,0
40779,12,0,2,2,0,1
16224,4,0,0,0,0,0
6905,1,0,0,0,0,1
6425,13,0,3,0,4,0
8608,5,1,1,0,0,1
14402,0,98,0,98,2,1
67394,10,0,2,0,0,1
28958,10,0,1,0,2,1
53714,12,0,2,0,3,0
94856,0,3,0,0,0,1
3572,7,0,1,0,0,0
8576,12,0,0,0,1,1
88218,10,0,1,0,0,1
1822,12,0,4,0,0,0
51108,4,0,2,0,0,1
35126,5,0,0,0,0,0
4787,13,0,1,0,0,0
47803,5,0,0,0,2,1
65566,10,0,2,0,1,1
81172,9,0,2,0,0,0
90837,5,1,0,0,2,1
89816,10,0,2,0,1,1
74679,13,0,0,0,1,0
96754,0,2,0,0,3,1
46933,11,0,4,0,1,0
76076,10,0,2,1,1,1
84896,16,0,1,0,1,1
91624,12,0,1,0,4,0
89702,2,0,0,0,0,0
49901,9,0,1,0,0,0
72425,10,0,1,0,0,1
87137,10,0,2,0,2,0
9586,4,0,1,0,0,1
52339,0,1,0,0,0,1
50583,7,0,0,0,1,1
8697,14,0,0,0,0,0
61830,6,7,0,1,0,1
96695,7,0,0,0,0,0
38989,1,4,0,0,0,1
10580,7,0,2,0,0,0
89182,11,0,1,0,2,1
56011,11,0,4,0,1,0
9039,12,3,1,0,0,1
22661,7,0,1,1,0,1
62399,24,0,2,0,1,0
40041,10,1,1,0,2,1
20682,10,0,2,0,2,1
24876,24,0,4,0,1,1
18542,11,0,2,0,3,1
4982,6,0,0,0,0,1
98951,8,0,2,0,0,1
44119,19,0,3,0,0,0
16401,12,0,2,0,0,0
52408,7,0,3,0,2,1
59493,8,0,1,0,3,1
37798,4,0,0,1,0,0
36730,5,0,1,0,0,0
317,6,0,0,0,1,0
83235,11,0,2,1,0,0
24337,6,0,0,0,2,1
8334,1,1,0,0,0,1
64051,9,0,2,0,0,0
79165,6,0,2,0,0,0
41036,7,0,0,0,0,0
19149,5,0,1,0,0,0
11023,11,0,1,0,0,0
28037,7,0,1,0,3,0
17472,9,0,1,0,2,0
16943,5,0,0,2,0,1
64863,5,0,0,0,3,0
37527,9,0,0,0,0,0
58237,15,2,2,0,0,1
26507,11,0,1,0,0,1
3758,11,0,0,0,0,1
98037,15,1,1,1,5,1
17657,8,0,0,0,0,0
4196,8,0,1,0,2,0
15942,8,0,1,0,3,0
53828,4,0,0,0,1,0
36706,20,0,0,0,0,1
20337,8,0,0,1,2,0
45987,11,4,2,5,3,1
29951,8,2,0,0,0,1
24679,6,0,1,0,0,0
5908,8,0,1,0,0,0
83156,10,0,0,0,0,0
58068,2,0,0,0,0,0
89620,10,0,0,0,0,0
71326,9,0,0,0,0,1
27149,17,1,2,0,0,0
13302,13,0,1,0,0,1
99060,9,0,2,0,0,0
72038,6,0,0,0,0,0
40711,13,0,1,0,0,0
18064,1,2,0,2,0,1
85206,2,2,0,1,0,1
81155,12,0,2,0,2,0
16999,6,0,1,0,1,1
77313,1,2,0,1,3,1
44790,8,1,0,0,0,1
25511,7,0,1,0,2,1
56256,7,3,2,0,2,1
73887,3,2,0,1,0,0
86080,7,0,2,1,0,1
7678,6,0,1,0,2,1
25350,20,1,3,0,2,1
21887,10,0,1,0,1,1
30770,9,1,2,1,0,1
62242,17,0,2,0,0,1
62100,2,0,0,1,2,1
7686,13,0,2,0,0,0
32258,18,0,2,0,1,1
15056,6,0,1,0,0,0
90695,10,0,0,0,0,0
79587,1,0,0,0,2,1
85868,7,0,2,0,0,1
42552,10,0,1,0,3,0
2757,6,0,2,0,0,0
20005,2,0,0,0,2,0
66881,6,0,1,0,1,0
64323,20,0,0,0,0,0
90949,6,0,1,0,0,0
80151,11,0,0,0,0,1
40049,4,1,0,0,0,1
76163,3,2,0,0,4,0
31842,3,0,0,0,2,0
80626,6,0,0,0,0,0
49257,4,0,0,0,0,1
98866,14,0,2,0,0,1
35611,6,0,1,0,2,0
4482,6,0,1,0,4,0
1517,1,0,0,0,0,1
28986,9,0,0,0,0,0
28840,11,0,0,0,2,0
22286,8,0,1,0,0,0
99811,6,0,0,0,0,0
75243,10,0,2,0,0,1
53812,5,0,1,0,2,0
98517,3,0,1,2,0,1
79581,10,0,0,0,1,1
25596,7,0,0,0,4,1
52819,5,0,0,1,0,0
46131,11,0,1,0,0,0
60931,9,0,1,0,0,0
41985,5,0,0,0,0,0
83100,3,1,1,0,2,1
22179,13,0,0,0,0,1
24010,2,0,0,0,1,0
64357,5,0,1,0,2,0
53891,1,0,0,0,0,1
5591,2,0,0,0,0,1
12285,9,0,0,0,0,0
77381,5,4,0,0,3,1
5753,5,0,0,0,0,1
7542,11,0,1,0,2,1
56393,14,0,1,0,0,0
19607,2,1,0,0,3,1
83826,3,0,1,2,5,1
76841,10,0,1,0,1,0
79540,7,0,0,0,5,0
59675,3,0,2,0,3,0
94721,10,0,3,0,4,0
16493,3,2,0,0,1,1
57439,6,0,1,0,0,1
32759,6,0,1,0,1,0
32265,12,4,0,3,0,1
